2017-05-09,timestamp,lat,lon,brngX,brngY,brngDeg,TURN,MED
B0912584845695N01832063EA006690077300409,2017-05-09 09:12:58,48.76158,18.53438,0.00,0.00,1.154,0,0
B0912594845715N01832056EA006720077700409,2017-05-09 09:12:59,48.76192,18.53427,0.00,0.00,1.353,0,0
B0913004845735N01832048EA006760078100409,2017-05-09 09:13:00,48.76225,18.53413,0.00,0.00,1.554,0,0
B0913014845754N01832041EA006790078400409,2017-05-09 09:13:01,48.76257,18.53402,0.00,0.00,1.438,0,0
B0913024845774N01832034EA006830078800409,2017-05-09 09:13:02,48.76290,18.53390,0.00,0.00,1.373,0,0
B0913034845794N01832027EA006850079000409,2017-05-09 09:13:03,48.76323,18.53378,0.00,0.00,1.380,0,0
B0913044845813N01832020EA006870079100409,2017-05-09 09:13:04,48.76355,18.53367,0.00,0.00,1.459,0,0
B0913064845853N01832007EA006890079200409,2017-05-09 09:13:06,48.76422,18.53345,0.00,0.00,1.300,0,0
B0913074845872N01832001EA006910079500409,2017-05-09 09:13:07,48.76453,18.53335,0.00,0.00,1.269,0,0
B0913084845892N01831994EA006920079800409,2017-05-09 09:13:08,48.76487,18.53323,0.00,0.00,1.413,0,0
B0913094845911N01831988EA006960080100409,2017-05-09 09:13:09,48.76518,18.53313,0.00,0.00,1.281,0,0
B0913104845930N01831982EA006960080200409,2017-05-09 09:13:10,48.76550,18.53303,0.00,0.00,1.286,0,0
B0913114845950N01831975EA006970080400409,2017-05-09 09:13:11,48.76583,18.53292,0.00,0.00,1.432,0,0
B0913124845969N01831967EA007000080400409,2017-05-09 09:13:12,48.76615,18.53278,0.00,0.00,1.731,0,0
B0913134845989N01831961EA007010080600409,2017-05-09 09:13:13,48.76648,18.53268,0.00,0.00,1.239,0,0
B0913144846009N01831954EA007010080600409,2017-05-09 09:13:14,48.76682,18.53257,0.00,0.00,1.452,0,0
B0913154846028N01831947EA007020080600409,2017-05-09 09:13:15,48.76713,18.53245,0.00,0.00,1.536,0,0
B0913164846048N01831941EA007030080800409,2017-05-09 09:13:16,48.76747,18.53235,0.00,0.00,1.256,0,0
B0913174846067N01831935EA007040080900409,2017-05-09 09:13:17,48.76778,18.53225,0.00,0.00,1.328,0,0
B0913184846087N01831930EA007040081100409,2017-05-09 09:13:18,48.76812,18.53217,0.00,0.00,1.056,0,0
B0913194846106N01831925EA007070081300409,2017-05-09 09:13:19,48.76843,18.53208,0.00,0.00,1.117,0,0
B0913204846125N01831920EA007090081500409,2017-05-09 09:13:20,48.76875,18.53200,0.00,0.00,1.122,0,0
B0913214846145N01831916EA007110081600409,2017-05-09 09:13:21,48.76908,18.53193,0.00,0.00,0.856,0,0
B0913224846164N01831911EA007130081800409,2017-05-09 09:13:22,48.76940,18.53185,0.00,0.00,1.132,0,0
B0913234846184N01831906EA007140082000409,2017-05-09 09:13:23,48.76973,18.53177,0.00,0.00,1.080,0,0
B0913244846203N01831901EA007160082000409,2017-05-09 09:13:24,48.77005,18.53168,0.00,0.00,1.142,0,0
B0913254846223N01831895EA007180081900409,2017-05-09 09:13:25,48.77038,18.53158,0.00,0.00,1.307,0,0
B0913264846243N01831890EA007190081900409,2017-05-09 09:13:26,48.77072,18.53150,0.00,0.00,1.094,0,0
B0913274846264N01831886EA007170081900409,2017-05-09 09:13:27,48.77107,18.53143,0.00,0.00,0.838,0,0
B0913284846284N01831883EA007170082000409,2017-05-09 09:13:28,48.77140,18.53138,0.00,0.00,0.663,0,0
B0913294846304N01831880EA007190082200409,2017-05-09 09:13:29,48.77173,18.53133,0.00,0.00,0.665,0,0
B0913304846324N01831878EA007210082500409,2017-05-09 09:13:30,48.77207,18.53130,0.00,0.00,0.446,0,0
B0913314846343N01831876EA007230082700409,2017-05-09 09:13:31,48.77238,18.53127,0.00,0.00,0.471,0,0
B0913324846363N01831874EA007270083000409,2017-05-09 09:13:32,48.77272,18.53123,0.00,0.00,0.449,0,0
B0913334846382N01831871EA007290083400409,2017-05-09 09:13:33,48.77303,18.53118,0.00,0.00,0.712,0,0
B0913344846401N01831867EA007330083800409,2017-05-09 09:13:34,48.77335,18.53112,0.00,0.00,0.954,0,0
B0913354846420N01831863EA007360084200409,2017-05-09 09:13:35,48.77367,18.53105,0.00,0.00,0.958,0,0
B0913364846439N01831859EA007390084500409,2017-05-09 09:13:36,48.77398,18.53098,0.00,0.00,0.961,0,0
B0913374846457N01831856EA007420084900409,2017-05-09 09:13:37,48.77428,18.53093,0.00,0.00,0.764,0,0
B0913384846476N01831852EA007450085200409,2017-05-09 09:13:38,48.77460,18.53087,0.00,0.00,0.969,0,0
B0913404846515N01831843EA007470085500309,2017-05-09 09:13:40,48.77525,18.53072,0.00,0.00,1.071,0,0
B0913414846534N01831840EA007510085700409,2017-05-09 09:13:41,48.77557,18.53067,0.00,0.00,0.736,0,0
B0913424846554N01831836EA007530085900409,2017-05-09 09:13:42,48.77590,18.53060,0.00,0.00,0.936,0,0
B0913434846574N01831832EA007550086200409,2017-05-09 09:13:43,48.77623,18.53053,0.00,0.00,0.940,0,0
B0913444846594N01831829EA007590086400409,2017-05-09 09:13:44,48.77657,18.53048,0.00,0.00,0.708,0,0
B0913454846615N01831827EA007590086700409,2017-05-09 09:13:45,48.77692,18.53045,0.00,0.00,0.451,0,0
B0913464846635N01831824EA007610086900409,2017-05-09 09:13:46,48.77725,18.53040,0.00,0.00,0.714,0,0
B0913474846656N01831822EA007640087100309,2017-05-09 09:13:47,48.77760,18.53037,0.00,0.00,0.455,0,0
B0913484846676N01831820EA007660087300409,2017-05-09 09:13:48,48.77793,18.53033,0.00,0.00,0.480,0,0
B0913494846697N01831818EA007700087500409,2017-05-09 09:13:49,48.77828,18.53030,0.00,0.00,0.459,0,0
B0913504846717N01831816EA007720087900409,2017-05-09 09:13:50,48.77862,18.53027,0.00,0.00,0.484,0,0
B0913514846737N01831814EA007760088200309,2017-05-09 09:13:51,48.77895,18.53023,0.00,0.00,0.486,0,0
B0913524846758N01831811EA007800088900409,2017-05-09 09:13:52,48.77930,18.53018,0.00,0.00,0.697,0,0
B0913534846779N01831809EA007860089600409,2017-05-09 09:13:53,48.77965,18.53015,0.00,0.00,0.466,0,0
B0913544846799N01831806EA007930090500409,2017-05-09 09:13:54,48.77998,18.53010,0.00,0.00,0.737,0,0
B0913554846819N01831802EA008000091400409,2017-05-09 09:13:55,48.78032,18.53003,0.00,0.00,0.987,0,0
B0913564846838N01831796EA008070092200409,2017-05-09 09:13:56,48.78063,18.52993,0.00,0.00,1.564,0,0
B0913574846857N01831790EA008140092900409,2017-05-09 09:13:57,48.78095,18.52983,0.00,0.00,1.570,0,0
B0913584846874N01831780EA008210093600409,2017-05-09 09:13:58,48.78123,18.52967,0.00,0.00,2.933,0,0
B0913594846890N01831769EA008280094100409,2017-05-09 09:13:59,48.78150,18.52948,0.00,0.00,3.437,0,0
B0914004846904N01831754EA008330094500409,2017-05-09 09:14:00,48.78173,18.52923,0.00,0.00,5.362,0,0
B0914014846918N01831737EA008370094800409,2017-05-09 09:14:01,48.78197,18.52895,0.00,0.00,6.088,0,0
B0914024846929N01831718EA008410094900409,2017-05-09 09:14:02,48.78215,18.52863,0.00,0.00,8.645,0,0
B0914034846939N01831696EA008430094900409,2017-05-09 09:14:03,48.78232,18.52827,0.00,0.00,10.981,0,0
B0914044846946N01831672EA008440094900409,2017-05-09 09:14:04,48.78243,18.52787,0.00,0.00,16.847,1,1
B0914054846950N01831648EA008440094900409,2017-05-09 09:14:05,48.78250,18.52747,0.00,0.00,27.939,1,1
B0914064846951N01831623EA008440094900409,2017-05-09 09:14:06,48.78252,18.52705,0.00,0.00,65.663,1,1
B0914074846950N01831598EA008430095000409,2017-05-09 09:14:07,48.78250,18.52663,0.00,0.00,114.361,1,1
B0914084846947N01831574EA008430095000409,2017-05-09 09:14:08,48.78245,18.52623,0.00,0.00,144.757,1,1
B0914094846940N01831553EA008430095000409,2017-05-09 09:14:09,48.78233,18.52588,0.00,0.00,165.178,1,1
B0914104846932N01831533EA008430095000409,2017-05-09 09:14:10,48.78220,18.52555,0.00,0.00,167.583,0,1
B0914114846921N01831515EA008430095000409,2017-05-09 09:14:11,48.78202,18.52525,0.00,0.00,171.816,1,0
B0914124846910N01831500EA008430095000409,2017-05-09 09:14:12,48.78183,18.52500,0.00,0.00,173.180,0,0
B0914134846897N01831488EA008430095000409,2017-05-09 09:14:13,48.78162,18.52480,0.00,0.00,175.383,0,0
B0914144846883N01831478EA008420095000409,2017-05-09 09:14:14,48.78138,18.52463,0.00,0.00,176.434,0,0
B0914154846868N01831472EA008430095000409,2017-05-09 09:14:15,48.78113,18.52453,0.00,0.00,178.007,0,0
B0914164846854N01831469EA008430095100409,2017-05-09 09:14:16,48.78090,18.52448,0.00,0.00,178.935,0,0
B0914174846839N01831469EA008430095100409,2017-05-09 09:14:17,48.78065,18.52448,0.00,0.00,180.000,0,0
B0914184846825N01831473EA008430095100409,2017-05-09 09:14:18,48.78042,18.52455,0.00,0.00,178.588,0,0
B0914194846811N01831480EA008430095000409,2017-05-09 09:14:19,48.78018,18.52467,0.00,0.00,177.537,0,0
B0914214846785N01831504EA008420094800409,2017-05-09 09:14:21,48.77975,18.52507,0.00,0.00,175.483,0,0
B0914224846773N01831520EA008400094600409,2017-05-09 09:14:22,48.77955,18.52533,0.00,0.00,173.506,0,0
B0914234846763N01831537EA008390094600409,2017-05-09 09:14:23,48.77938,18.52562,0.00,0.00,171.758,0,0
B0914244846753N01831555EA008390094600409,2017-05-09 09:14:24,48.77922,18.52592,0.00,0.00,171.298,0,0
B0914254846743N01831575EA008390094600409,2017-05-09 09:14:25,48.77905,18.52625,0.00,0.00,170.367,0,0
B0914264846734N01831595EA008390094700409,2017-05-09 09:14:26,48.77890,18.52658,0.00,0.00,169.339,0,0
B0914274846726N01831615EA008390094900409,2017-05-09 09:14:27,48.77877,18.52692,0.00,0.00,168.061,0,0
B0914284846718N01831636EA008410095000409,2017-05-09 09:14:28,48.77863,18.52727,0.00,0.00,167.502,0,0
B0914294846713N01831657EA008420095100409,2017-05-09 09:14:29,48.77855,18.52762,0.00,0.00,160.492,1,1
B0914304846710N01831680EA008430095200409,2017-05-09 09:14:30,48.77850,18.52800,0.00,0.00,147.127,1,1
B0914314846709N01831702EA008450095300409,2017-05-09 09:14:31,48.77848,18.52837,0.00,0.00,118.345,1,1
B0914324846712N01831725EA008460095300409,2017-05-09 09:14:32,48.77853,18.52875,0.00,0.00,32.890,1,1
B0914334846717N01831746EA008470095400409,2017-05-09 09:14:33,48.77862,18.52910,0.00,0.00,19.525,1,1
B0914344846726N01831765EA008470095400409,2017-05-09 09:14:34,48.77877,18.52942,0.00,0.00,10.124,1,1
B0914354846737N01831782EA008470095300409,2017-05-09 09:14:35,48.77895,18.52970,0.00,0.00,7.463,0,0
B0914364846751N01831794EA008480095400409,2017-05-09 09:14:36,48.77918,18.52990,0.00,0.00,4.167,0,0
B0914374846767N01831802EA008490095500409,2017-05-09 09:14:37,48.77945,18.53003,0.00,0.00,2.441,0,0
B0914384846783N01831804EA008500095700409,2017-05-09 09:14:38,48.77972,18.53007,0.00,0.00,0.613,0,0
B0914394846799N01831800EA008520096100409,2017-05-09 09:14:39,48.77998,18.53000,0.00,0.00,1.229,0,0
B0914404846814N01831791EA008560096500409,2017-05-09 09:14:40,48.78023,18.52985,0.00,0.00,2.956,0,0
B0914414846827N01831777EA008610097000409,2017-05-09 09:14:41,48.78045,18.52962,0.00,0.00,5.309,0,0
B0914424846836N01831759EA008650097500409,2017-05-09 09:14:42,48.78060,18.52932,0.00,0.00,9.809,1,1
B0914434846842N01831738EA008700098000409,2017-05-09 09:14:43,48.78070,18.52897,0.00,0.00,16.853,1,1
B0914444846844N01831717EA008750098400409,2017-05-09 09:14:44,48.78073,18.52862,0.00,0.00,42.278,1,1
B0914454846844N01831695EA008780098700409,2017-05-09 09:14:45,48.78073,18.52825,0.00,0.00,90.010,1,1
B0914464846840N01831675EA008810099100409,2017-05-09 09:14:46,48.78067,18.52792,0.00,0.00,156.610,1,1
B0914474846833N01831656EA008830099500409,2017-05-09 09:14:47,48.78055,18.52760,0.00,0.00,166.803,1,1
B0914484846823N01831641EA008850099800409,2017-05-09 09:14:48,48.78038,18.52735,0.00,0.00,172.631,1,1
B0914494846812N01831629EA008880100000409,2017-05-09 09:14:49,48.78020,18.52715,0.00,0.00,174.638,0,0
B0914504846800N01831623EA008890100300409,2017-05-09 09:14:50,48.78000,18.52705,0.00,0.00,177.543,0,0
B0914514846787N01831621EA008910100500409,2017-05-09 09:14:51,48.77978,18.52702,0.00,0.00,179.245,0,0
B0914524846774N01831625EA008920100700409,2017-05-09 09:14:52,48.77957,18.52708,0.00,0.00,178.495,0,0
B0914534846762N01831633EA008930100700409,2017-05-09 09:14:53,48.77937,18.52722,0.00,0.00,176.750,0,0
B0914544846751N01831647EA008940100600409,2017-05-09 09:14:54,48.77918,18.52745,0.00,0.00,173.826,0,0
B0914554846744N01831665EA008930100400409,2017-05-09 09:14:55,48.77907,18.52775,0.00,0.00,167.687,1,1
B0914574846736N01831707EA008920100300409,2017-05-09 09:14:57,48.77893,18.52845,0.00,0.00,156.018,1,1
B0914584846739N01831729EA008920100400409,2017-05-09 09:14:58,48.77898,18.52882,0.00,0.00,31.879,1,1
B0914594846744N01831750EA008930100500409,2017-05-09 09:14:59,48.77907,18.52917,0.00,0.00,19.623,1,1
B0915004846752N01831768EA008950100700409,2017-05-09 09:15:00,48.77920,18.52947,0.00,0.00,10.830,1,1
B0915014846763N01831782EA008970100900409,2017-05-09 09:15:01,48.77938,18.52970,0.00,0.00,6.189,1,1
B0915024846777N01831793EA008990101100409,2017-05-09 09:15:02,48.77962,18.52988,0.00,0.00,3.841,0,0
B0915034846791N01831798EA008990101400409,2017-05-09 09:15:03,48.77985,18.52997,0.00,0.00,1.753,0,0
B0915044846807N01831798EA009050101800409,2017-05-09 09:15:04,48.78012,18.52997,0.00,0.00,0.000,0,0
B0915054846822N01831792EA009050102100409,2017-05-09 09:15:05,48.78037,18.52987,0.00,0.00,1.975,0,0
B0915064846835N01831780EA009090102500409,2017-05-09 09:15:06,48.78058,18.52967,0.00,0.00,4.561,0,0
B0915074846846N01831765EA009140102900409,2017-05-09 09:15:07,48.78077,18.52942,0.00,0.00,6.736,0,0
B0915084846853N01831745EA009180103200409,2017-05-09 09:15:08,48.78088,18.52908,0.00,0.00,13.919,1,1
B0915094846856N01831722EA009220103400409,2017-05-09 09:15:09,48.78093,18.52870,0.00,0.00,33.641,1,1
B0915104846855N01831700EA009250103600409,2017-05-09 09:15:10,48.78092,18.52833,0.00,0.00,117.657,1,1
B0915114846849N01831679EA009270103800409,2017-05-09 09:15:11,48.78082,18.52798,0.00,0.00,163.127,1,1
B0915124846839N01831662EA009290104000409,2017-05-09 09:15:12,48.78065,18.52770,0.00,0.00,171.635,1,1
B0915134846827N01831651EA009310104300409,2017-05-09 09:15:13,48.78045,18.52752,0.00,0.00,175.477,0,0
B0915144846814N01831645EA009320104600409,2017-05-09 09:15:14,48.78023,18.52742,0.00,0.00,177.725,0,0
B0915154846800N01831645EA009340104900409,2017-05-09 09:15:15,48.78000,18.52742,0.00,0.00,180.000,0,0
B0915164846787N01831652EA009350105100409,2017-05-09 09:15:16,48.77978,18.52753,0.00,0.00,177.361,0,0
B0915174846776N01831663EA009370105300409,2017-05-09 09:15:17,48.77960,18.52772,0.00,0.00,175.117,0,0
B0915184846766N01831678EA009390105300409,2017-05-09 09:15:18,48.77943,18.52797,0.00,0.00,172.712,0,0
B0915194846759N01831698EA009390105300409,2017-05-09 09:15:19,48.77932,18.52830,0.00,0.00,166.329,1,1
B0915204846755N01831720EA009390105200409,2017-05-09 09:15:20,48.77925,18.52867,0.00,0.00,154.928,1,1
B0915214846754N01831743EA009390105300409,2017-05-09 09:15:21,48.77923,18.52905,0.00,0.00,117.084,1,1
B0915224846757N01831765EA009390105300409,2017-05-09 09:15:22,48.77928,18.52942,0.00,0.00,31.971,1,1
B0915234846764N01831785EA009410105600409,2017-05-09 09:15:23,48.77940,18.52975,0.00,0.00,13.685,1,1
B0915244846775N01831802EA009430105900409,2017-05-09 09:15:24,48.77958,18.53003,0.00,0.00,7.519,1,1
B0915264846803N01831816EA009470106200409,2017-05-09 09:15:26,48.78005,18.53027,0.00,0.00,2.459,1,1
B0915274846818N01831812EA009540106800409,2017-05-09 09:15:27,48.78030,18.53020,0.00,0.00,1.316,0,0
B0915284846831N01831800EA009570106900409,2017-05-09 09:15:28,48.78052,18.53000,0.00,0.00,4.558,0,0
B0915294846842N01831782EA009590107000409,2017-05-09 09:15:29,48.78070,18.52970,0.00,0.00,8.061,0,0
B0915304846848N01831759EA009620107200408,2017-05-09 09:15:30,48.78080,18.52932,0.00,0.00,18.375,1,1
B0915314846848N01831736EA009630107200409,2017-05-09 09:15:31,48.78080,18.52893,0.00,0.00,90.011,1,1
B0915324846841N01831714EA009640107400409,2017-05-09 09:15:32,48.78068,18.52857,0.00,0.00,164.787,1,1
B0915334846830N01831697EA009650107600409,2017-05-09 09:15:33,48.78050,18.52828,0.00,0.00,172.399,1,1
B0915344846817N01831688EA009670107800409,2017-05-09 09:15:34,48.78028,18.52813,0.00,0.00,176.588,1,1
B0915354846803N01831687EA009680108000409,2017-05-09 09:15:35,48.78005,18.52812,0.00,0.00,179.649,0,1
B0915364846789N01831693EA009710108300409,2017-05-09 09:15:36,48.77982,18.52822,0.00,0.00,177.898,0,1
B0915374846779N01831706EA009730108600409,2017-05-09 09:15:37,48.77965,18.52843,0.00,0.00,173.659,1,1
B0915384846771N01831725EA009760108800408,2017-05-09 09:15:38,48.77952,18.52875,0.00,0.00,168.542,1,1
B0915394846768N01831747EA009780108900409,2017-05-09 09:15:39,48.77947,18.52912,0.00,0.00,147.978,1,1
B0915404846769N01831770EA009790109000409,2017-05-09 09:15:40,48.77948,18.52950,0.00,0.00,63.002,1,1
B0915414846775N01831791EA009810109100409,2017-05-09 09:15:41,48.77958,18.52985,0.00,0.00,16.644,1,1
B0915424846786N01831808EA009830109200409,2017-05-09 09:15:42,48.77977,18.53013,0.00,0.00,7.536,1,1
B0915434846800N01831818EA009840109500409,2017-05-09 09:15:43,48.78000,18.53030,0.00,0.00,3.508,1,1
B0915444846816N01831820EA009870109800409,2017-05-09 09:15:44,48.78027,18.53033,0.00,0.00,0.617,0,0
B0915454846831N01831814EA009900110100409,2017-05-09 09:15:45,48.78052,18.53023,0.00,0.00,1.978,0,0
B0915464846844N01831800EA009940110500409,2017-05-09 09:15:46,48.78073,18.53000,0.00,0.00,5.327,0,0
B0915474846853N01831780EA009970110800409,2017-05-09 09:15:47,48.78088,18.52967,0.00,0.00,10.910,1,1
B0915484846858N01831757EA010000111100409,2017-05-09 09:15:48,48.78097,18.52928,0.00,0.00,21.771,1,1
B0915494846856N01831735EA010030111400408,2017-05-09 09:15:49,48.78093,18.52892,0.00,0.00,136.335,1,1
B0915504846849N01831715EA010060111700408,2017-05-09 09:15:50,48.78082,18.52858,0.00,0.00,166.093,1,1
B0915514846839N01831700EA010080111800408,2017-05-09 09:15:51,48.78065,18.52833,0.00,0.00,172.608,1,1
B0915524846826N01831693EA010090111900408,2017-05-09 09:15:52,48.78043,18.52822,0.00,0.00,177.340,1,1
B0915534846812N01831693EA010100112000409,2017-05-09 09:15:53,48.78020,18.52822,0.00,0.00,180.000,0,0
B0915544846799N01831701EA010120112100408,2017-05-09 09:15:54,48.77998,18.52835,0.00,0.00,176.977,0,0
B0915554846788N01831715EA010130112200409,2017-05-09 09:15:55,48.77980,18.52858,0.00,0.00,173.780,0,0
B0915564846780N01831734EA010140112300409,2017-05-09 09:15:56,48.77967,18.52890,0.00,0.00,168.522,1,1
B0915574846777N01831756EA010150112400409,2017-05-09 09:15:57,48.77962,18.52927,0.00,0.00,147.932,1,1
B0915584846778N01831778EA010150112500409,2017-05-09 09:15:58,48.77963,18.52963,0.00,0.00,62.001,1,1
B0915594846783N01831799EA010170112700409,2017-05-09 09:15:59,48.77972,18.52998,0.00,0.00,19.764,1,1
B0916004846794N01831815EA010190113000409,2017-05-09 09:16:00,48.77990,18.53025,0.00,0.00,7.108,1,1
B0916014846807N01831826EA010220113300409,2017-05-09 09:16:01,48.78012,18.53043,0.00,0.00,4.160,0,0
B0916024846822N01831830EA010240113500409,2017-05-09 09:16:02,48.78037,18.53050,0.00,0.00,1.317,0,0
B0916034846837N01831826EA010270113700409,2017-05-09 09:16:03,48.78062,18.53043,0.00,0.00,1.321,0,0
B0916044846852N01831815EA010300113700409,2017-05-09 09:16:04,48.78087,18.53025,0.00,0.00,3.639,0,0
B0916054846863N01831798EA010300113700409,2017-05-09 09:16:05,48.78105,18.52997,0.00,0.00,7.649,1,1
B0916064846871N01831776EA010310113600409,2017-05-09 09:16:06,48.78118,18.52960,0.00,0.00,13.461,1,1
B0916074846873N01831752EA010320113700409,2017-05-09 09:16:07,48.78122,18.52920,0.00,0.00,46.263,1,1
B0916084846871N01831728EA010340114000409,2017-05-09 09:16:08,48.78118,18.52880,0.00,0.00,133.760,1,1
B0916094846865N01831707EA010360114400409,2017-05-09 09:16:09,48.78108,18.52845,0.00,0.00,163.077,1,1
B0916104846855N01831691EA010390114800409,2017-05-09 09:16:10,48.78092,18.52818,0.00,0.00,172.096,1,1
B0916114846842N01831681EA010430115200409,2017-05-09 09:16:11,48.78070,18.52802,0.00,0.00,176.191,1,1
B0916124846829N01831678EA010470115600409,2017-05-09 09:16:12,48.78048,18.52797,0.00,0.00,178.859,0,0
B0916134846817N01831681EA010500115900409,2017-05-09 09:16:13,48.78028,18.52802,0.00,0.00,178.767,0,0
B0916144846805N01831690EA010530116200409,2017-05-09 09:16:14,48.78008,18.52817,0.00,0.00,176.313,0,0
B0916154846796N01831705EA010540116300408,2017-05-09 09:16:15,48.77993,18.52842,0.00,0.00,171.865,1,1
B0916164846790N01831725EA010550116300408,2017-05-09 09:16:16,48.77983,18.52875,0.00,0.00,164.064,1,1
B0916174846787N01831747EA010550116200409,2017-05-09 09:16:17,48.77978,18.52912,0.00,0.00,147.881,1,1
B0916184846790N01831770EA010550116100409,2017-05-09 09:16:18,48.77983,18.52950,0.00,0.00,33.298,1,1
B0916194846797N01831791EA010550116100409,2017-05-09 09:16:19,48.77995,18.52985,0.00,0.00,14.432,1,1
B0916204846809N01831807EA010550116100409,2017-05-09 09:16:20,48.78015,18.53012,0.00,0.00,6.540,1,1
B0916214846825N01831816EA010560116200409,2017-05-09 09:16:21,48.78042,18.53027,0.00,0.00,2.778,0,0
B0916224846841N01831816EA010580116400409,2017-05-09 09:16:22,48.78068,18.53027,0.00,0.00,0.000,0,0
B0916234846856N01831807EA010600116600409,2017-05-09 09:16:23,48.78093,18.53012,0.00,0.00,2.981,0,0
B0916244846869N01831792EA010620116700409,2017-05-09 09:16:24,48.78115,18.52987,0.00,0.00,5.733,0,0
B0916254846878N01831772EA010630116800409,2017-05-09 09:16:25,48.78130,18.52953,0.00,0.00,10.962,1,1
B0916264846883N01831747EA010640116900409,2017-05-09 09:16:26,48.78138,18.52912,0.00,0.00,23.569,1,1
B0916274846882N01831722EA010660116900409,2017-05-09 09:16:27,48.78137,18.52870,0.00,0.00,114.645,1,1
B0916284846876N01831699EA010660117100409,2017-05-09 09:16:28,48.78127,18.52832,0.00,0.00,161.533,1,1
